DateTime,Transaction,Product,LineItem,Amount,BalanceDetails,JourneyId,LocationDisplay,TransactonTime,OrderDate,Payment,OrderNumber,AuthCode,Total
Nov-22-2023 10:46 AM,Tap in at Bus Stop 51592,3 Zone UPass (N),,$0.00,$5.90,2023-11-22T18:46:00.0000000Z,"Tap in at Bus Stop 51592
3 Zone UPass (N)",10:46 AM,,,,,
Nov-21-2023 03:50 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$5.90,2023-11-21T23:50:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",03:50 PM,,,,,
Nov-21-2023 07:58 AM,Transfer at Bus Stop 58501,3 Zone UPass (N),,$0.00,$5.90,2023-11-21T15:48:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (N)",07:58 AM,,,,,
Nov-21-2023 07:54 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-21T15:48:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",07:54 AM,,,,,
Nov-21-2023 07:48 AM,Tap in at King Edward Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-21T15:48:00.0000000Z,"Tap in at King Edward Stn
3 Zone UPass (N)",07:48 AM,,,,,
Nov-20-2023 03:30 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-20T23:01:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (N)",03:30 PM,,,,,
Nov-20-2023 03:22 PM,Transfer at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-20T23:01:00.0000000Z,"Transfer at Broadway-City Hall Stn
3 Zone UPass (N)",03:22 PM,,,,,
Nov-20-2023 03:01 PM,Tap in at Bus Stop 60494,3 Zone UPass (N),,$0.00,$5.90,2023-11-20T23:01:00.0000000Z,"Tap in at Bus Stop 60494
3 Zone UPass (N)",03:01 PM,,,,,
Nov-20-2023 07:48 AM,Transfer at Bus Stop 58037,3 Zone UPass (N),,$0.00,$5.90,2023-11-20T15:37:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (N)",07:48 AM,,,,,
Nov-20-2023 07:37 AM,Tap in at Bus Stop 50310,3 Zone UPass (N),,$0.00,$5.90,2023-11-20T15:37:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (N)",07:37 AM,,,,,
Nov-19-2023 03:03 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$5.90,2023-11-19T23:03:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",03:03 PM,,,,,
Nov-19-2023 07:41 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$5.90,2023-11-19T15:41:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:41 AM,,,,,
Nov-16-2023 02:52 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$5.90,2023-11-16T22:52:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",02:52 PM,,,,,
Nov-16-2023 08:03 AM,Transfer at Bus Stop 58501,3 Zone UPass (N),,$0.00,$5.90,2023-11-16T15:47:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (N)",08:03 AM,,,,,
Nov-16-2023 07:47 AM,Tap in at Bus Stop 50471,3 Zone UPass (N),,$0.00,$5.90,2023-11-16T15:47:00.0000000Z,"Tap in at Bus Stop 50471
3 Zone UPass (N)",07:47 AM,,,,,
Nov-15-2023 05:02 PM,Transfer at Bus Stop 50419,3 Zone UPass (N),,$0.00,$5.90,2023-11-16T00:25:00.0000000Z,"Transfer at Bus Stop 50419
3 Zone UPass (N)",05:02 PM,,,,,
Nov-15-2023 04:55 PM,Transfer at Bus Stop 51510,3 Zone UPass (N),,$0.00,$5.90,2023-11-16T00:25:00.0000000Z,"Transfer at Bus Stop 51510
3 Zone UPass (N)",04:55 PM,,,,,
Nov-15-2023 04:25 PM,Tap in at Bus Stop 50364,3 Zone UPass (N),,$0.00,$5.90,2023-11-16T00:25:00.0000000Z,"Tap in at Bus Stop 50364
3 Zone UPass (N)",04:25 PM,,,,,
Nov-15-2023 09:42 AM,Transfer at Bus Stop 50122,3 Zone UPass (N),,$0.00,$5.90,2023-11-15T16:57:00.0000000Z,"Transfer at Bus Stop 50122
3 Zone UPass (N)",09:42 AM,,,,,
Nov-15-2023 08:57 AM,Tap in at Bus Stop 50364,3 Zone UPass (N),,$0.00,$5.90,2023-11-15T16:57:00.0000000Z,"Tap in at Bus Stop 50364
3 Zone UPass (N)",08:57 AM,,,,,
Nov-14-2023 04:07 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$5.90,2023-11-14T23:47:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",04:07 PM,,,,,
Nov-14-2023 03:47 PM,Tap in at Bus Stop 58501,3 Zone UPass (N),,$0.00,$5.90,2023-11-14T23:47:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (N)",03:47 PM,,,,,
Nov-14-2023 07:47 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-14T15:40:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",07:47 AM,,,,,
Nov-14-2023 07:40 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-14T15:40:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:40 AM,,,,,
Nov-13-2023 03:43 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-13T23:33:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (N)",03:43 PM,,,,,
Nov-13-2023 03:33 PM,Tap in at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-13T23:33:00.0000000Z,"Tap in at Broadway-City Hall Stn
3 Zone UPass (N)",03:33 PM,,,,,
Nov-13-2023 07:45 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$5.90,2023-11-13T15:45:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:45 AM,,,,,
Nov-12-2023 02:29 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$5.90,2023-11-12T22:29:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",02:29 PM,,,,,
Nov-12-2023 07:42 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$5.90,2023-11-12T15:42:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:42 AM,,,,,
Nov-11-2023 07:34 PM,Tap in at Bus Stop 60575,3 Zone UPass (N),,$0.00,$5.90,2023-11-12T03:34:00.0000000Z,"Tap in at Bus Stop 60575
3 Zone UPass (N)",07:34 PM,,,,,
Nov-09-2023 09:13 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-10T04:37:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (N)",09:13 PM,,,,,
Nov-09-2023 09:02 PM,Transfer at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-10T04:37:00.0000000Z,"Transfer at Broadway-City Hall Stn
3 Zone UPass (N)",09:02 PM,,,,,
Nov-09-2023 08:37 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$5.90,2023-11-10T04:37:00.0000000Z,"Tap in at Bus Stop 61935
3 Zone UPass (N)",08:37 PM,,,,,
Nov-09-2023 04:43 PM,Tap in at Bus Stop 51592,3 Zone UPass (N),,$0.00,$5.90,2023-11-10T00:43:00.0000000Z,"Tap in at Bus Stop 51592
3 Zone UPass (N)",04:43 PM,,,,,
Nov-09-2023 02:48 PM,Tap in at Bus Stop 58501,3 Zone UPass (N),,$0.00,$5.90,2023-11-09T22:48:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (N)",02:48 PM,,,,,
Nov-09-2023 07:44 AM,Transfer at Bus Stop 58037,3 Zone UPass (N),,$0.00,$5.90,2023-11-09T15:00:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (N)",07:44 AM,,,,,
Nov-09-2023 07:00 AM,Tap in at Bus Stop 50310,3 Zone UPass (N),,$0.00,$5.90,2023-11-09T15:00:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (N)",07:00 AM,,,,,
Nov-08-2023 09:21 AM,Tap in at Bus Stop 61281,3 Zone UPass (N),,$0.00,$5.90,2023-11-08T17:21:00.0000000Z,"Tap in at Bus Stop 61281
3 Zone UPass (N)",09:21 AM,,,,,
Nov-07-2023 08:55 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-08T04:21:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (N)",08:55 PM,,,,,
Nov-07-2023 08:47 PM,Transfer at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-08T04:21:00.0000000Z,"Transfer at Broadway-City Hall Stn
3 Zone UPass (N)",08:47 PM,,,,,
Nov-07-2023 08:30 PM,Transfer at Bus Stop 58037,3 Zone UPass (N),,$0.00,$5.90,2023-11-08T04:21:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (N)",08:30 PM,,,,,
Nov-07-2023 08:21 PM,Tap in at Bus Stop 50355,3 Zone UPass (N),,$0.00,$5.90,2023-11-08T04:21:00.0000000Z,"Tap in at Bus Stop 50355
3 Zone UPass (N)",08:21 PM,,,,,
Nov-07-2023 05:16 PM,Transfer at Bus Stop 50357,3 Zone UPass (N),,$0.00,$5.90,2023-11-07T23:50:00.0000000Z,"Transfer at Bus Stop 50357
3 Zone UPass (N)",05:16 PM,,,,,
Nov-07-2023 03:50 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$5.90,2023-11-07T23:50:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",03:50 PM,,,,,
Nov-07-2023 07:51 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$5.90,2023-11-07T15:51:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:51 AM,,,,,
Nov-06-2023 03:40 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$5.90,2023-11-06T23:26:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",03:40 PM,,,,,
Nov-06-2023 03:26 PM,Tap in at Bus Stop 50540,3 Zone UPass (N),,$0.00,$5.90,2023-11-06T23:26:00.0000000Z,"Tap in at Bus Stop 50540
3 Zone UPass (N)",03:26 PM,,,,,
Nov-06-2023 07:41 AM,Transfer at Bus Stop 58037,3 Zone UPass (N),,$0.00,$5.90,2023-11-06T15:36:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (N)",07:41 AM,,,,,
Nov-06-2023 07:36 AM,Tap in at Bus Stop 50310,3 Zone UPass (N),,$0.00,$5.90,2023-11-06T15:36:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (N)",07:36 AM,,,,,
Nov-05-2023 07:45 PM,Transfer at Bus Stop 51574,3 Zone UPass (N),,$0.00,$5.90,2023-11-06T03:18:00.0000000Z,"Transfer at Bus Stop 51574
3 Zone UPass (N)",07:45 PM,,,,,
Nov-05-2023 07:28 PM,Tap out at King Edward Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-06T03:18:00.0000000Z,"Tap out at King Edward Stn
3 Zone UPass (N)",07:28 PM,,,,,
Nov-05-2023 07:18 PM,Tap in at Vancouver City Centre Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-06T03:18:00.0000000Z,"Tap in at Vancouver City Centre Stn
3 Zone UPass (N)",07:18 PM,,,,,
Nov-05-2023 04:13 PM,Tap out at Yaletown-Roundhouse Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-05T23:51:00.0000000Z,"Tap out at Yaletown-Roundhouse Stn
3 Zone UPass (N)",04:13 PM,,,,,
Nov-05-2023 04:06 PM,Transfer at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-05T23:51:00.0000000Z,"Transfer at Broadway-City Hall Stn
3 Zone UPass (N)",04:06 PM,,,,,
Nov-05-2023 03:51 PM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$5.90,2023-11-05T23:51:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",03:51 PM,,,,,
Nov-05-2023 02:32 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$5.90,2023-11-05T22:14:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",02:32 PM,,,,,
Nov-05-2023 02:14 PM,Tap in at Bus Stop 50540,3 Zone UPass (N),,$0.00,$5.90,2023-11-05T22:14:00.0000000Z,"Tap in at Bus Stop 50540
3 Zone UPass (N)",02:14 PM,,,,,
Nov-05-2023 08:00 AM,Transfer at Bus Stop 58501,3 Zone UPass (N),,$0.00,$5.90,2023-11-05T15:43:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (N)",08:00 AM,,,,,
Nov-05-2023 07:51 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-05T15:43:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",07:51 AM,,,,,
Nov-05-2023 07:43 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-05T15:43:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:43 AM,,,,,
Nov-04-2023 12:46 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-04T19:06:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (N)",12:46 PM,,,,,
Nov-04-2023 12:38 PM,Transfer at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-04T19:06:00.0000000Z,"Transfer at Broadway-City Hall Stn
3 Zone UPass (N)",12:38 PM,,,,,
Nov-04-2023 12:13 PM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-04T19:06:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",12:13 PM,,,,,
Nov-04-2023 12:06 PM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$5.90,2023-11-04T19:06:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",12:06 PM,,,,,
Nov-03-2023 04:23 PM,Transfer at Bus Stop 50364,3 Zone UPass (N),,$0.00,$5.90,2023-11-03T22:18:00.0000000Z,"Transfer at Bus Stop 50364
3 Zone UPass (N)",04:23 PM,,,,,
Nov-03-2023 03:18 PM,Tap in at Bus Stop 50583,3 Zone UPass (N),,$0.00,$5.90,2023-11-03T22:18:00.0000000Z,"Tap in at Bus Stop 50583
3 Zone UPass (N)",03:18 PM,,,,,
Nov-03-2023 12:49 PM,Tap in at Bus Stop 50308,3 Zone UPass (N),,$0.00,$5.90,2023-11-03T19:49:00.0000000Z,"Tap in at Bus Stop 50308
3 Zone UPass (N)",12:49 PM,,,,,
Nov-02-2023 04:39 PM,Tap in at Bus Stop 58501,3 Zone UPass (N),,$0.00,$5.90,2023-11-02T23:39:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (N)",04:39 PM,,,,,
Nov-02-2023 07:41 AM,Tap in at Bus Stop 50471,3 Zone UPass (N),,$0.00,$5.90,2023-11-02T14:41:00.0000000Z,"Tap in at Bus Stop 50471
3 Zone UPass (N)",07:41 AM,,,,,
Nov-01-2023 10:21 PM,Tap in at Bus Stop 61095,3 Zone UPass (N),,$0.00,$5.90,2023-11-02T05:21:00.0000000Z,"Tap in at Bus Stop 61095
3 Zone UPass (N)",10:21 PM,,,,,
Nov-01-2023 08:41 PM,Tap in at Bus Stop 51492,3 Zone UPass (N),,$0.00,$5.90,2023-11-02T03:41:00.0000000Z,"Tap in at Bus Stop 51492
3 Zone UPass (N)",08:41 PM,,,,,
Oct-31-2023 01:52 PM,Transfer at Bus Stop 60575,3 Zone UPass (C),,$0.00,$5.90,2023-10-31T20:37:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (C)",01:52 PM,,,,,
Oct-31-2023 01:37 PM,Tap in at Bus Stop 50540,3 Zone UPass (C),,$0.00,$5.90,2023-10-31T20:37:00.0000000Z,"Tap in at Bus Stop 50540
3 Zone UPass (C)",01:37 PM,,,,,
Oct-31-2023 01:37 PM,Loaded at Bus Stop 50540,3 Zone UPass (N),,$0.00,$5.90,,"Loaded at Bus Stop 50540
3 Zone UPass (N)",01:37 PM,,,,,
Oct-31-2023 07:35 AM,Transfer at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-31T14:27:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (C)",07:35 AM,,,,,
Oct-31-2023 07:27 AM,Tap in at Bus Stop 50310,3 Zone UPass (C),,$0.00,$5.90,2023-10-31T14:27:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (C)",07:27 AM,,,,,
Oct-30-2023 03:05 PM,Tap in at Bus Stop 50537,3 Zone UPass (C),,$0.00,$5.90,2023-10-30T22:05:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (C)",03:05 PM,,,,,
Oct-30-2023 07:51 AM,Transfer at Bus Stop 58501,3 Zone UPass (C),,$0.00,$5.90,2023-10-30T14:41:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (C)",07:51 AM,,,,,
Oct-30-2023 07:41 AM,Tap in at Bus Stop 50471,3 Zone UPass (C),,$0.00,$5.90,2023-10-30T14:41:00.0000000Z,"Tap in at Bus Stop 50471
3 Zone UPass (C)",07:41 AM,,,,,
Oct-29-2023 03:16 PM,Transfer at Bus Stop 50412,3 Zone UPass (C),,$0.00,$5.90,2023-10-29T21:35:00.0000000Z,"Transfer at Bus Stop 50412
3 Zone UPass (C)",03:16 PM,,,,,
Oct-29-2023 02:35 PM,Tap in at Bus Stop 60494,3 Zone UPass (C),,$0.00,$5.90,2023-10-29T21:35:00.0000000Z,"Tap in at Bus Stop 60494
3 Zone UPass (C)",02:35 PM,,,,,
Oct-29-2023 07:54 AM,Transfer at Bus Stop 58501,3 Zone UPass (C),,$0.00,$5.90,2023-10-29T14:38:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (C)",07:54 AM,,,,,
Oct-29-2023 07:45 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-29T14:38:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (C)",07:45 AM,,,,,
Oct-29-2023 07:38 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-29T14:38:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (C)",07:38 AM,,,,,
Oct-28-2023 06:26 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-29T01:11:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (C)",06:26 PM,,,,,
Oct-28-2023 06:11 PM,Tap in at Waterfront Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-29T01:11:00.0000000Z,"Tap in at Waterfront Stn
3 Zone UPass (C)",06:11 PM,,,,,
Oct-28-2023 03:52 PM,Tap out at Waterfront Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-28T22:11:00.0000000Z,"Tap out at Waterfront Stn
3 Zone UPass (C)",03:52 PM,,,,,
Oct-28-2023 03:52 PM,Transfer at Waterfront Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-28T22:11:00.0000000Z,"Transfer at Waterfront Stn
3 Zone UPass (C)",03:52 PM,,,,,
Oct-28-2023 03:11 PM,Tap in at Bus Stop 61935,3 Zone UPass (C),,$0.00,$5.90,2023-10-28T22:11:00.0000000Z,"Tap in at Bus Stop 61935
3 Zone UPass (C)",03:11 PM,,,,,
Oct-28-2023 01:24 PM,Tap in at Bus Stop 51592,3 Zone UPass (C),,$0.00,$5.90,2023-10-28T20:24:00.0000000Z,"Tap in at Bus Stop 51592
3 Zone UPass (C)",01:24 PM,,,,,
Oct-28-2023 10:12 AM,Tap in at Bus Stop 50355,3 Zone UPass (C),,$0.00,$5.90,2023-10-28T17:12:00.0000000Z,"Tap in at Bus Stop 50355
3 Zone UPass (C)",10:12 AM,,,,,
Oct-27-2023 01:31 PM,Transfer at Bus Stop 50298,3 Zone UPass (C),,$0.00,$5.90,2023-10-27T19:56:00.0000000Z,"Transfer at Bus Stop 50298
3 Zone UPass (C)",01:31 PM,,,,,
Oct-27-2023 12:56 PM,Tap in at Bus Stop 50364,3 Zone UPass (C),,$0.00,$5.90,2023-10-27T19:56:00.0000000Z,"Tap in at Bus Stop 50364
3 Zone UPass (C)",12:56 PM,,,,,
Oct-26-2023 04:39 PM,Transfer at Bus Stop 51479,3 Zone UPass (C),,$0.00,$5.90,2023-10-26T22:53:00.0000000Z,"Transfer at Bus Stop 51479
3 Zone UPass (C)",04:39 PM,,,,,
Oct-26-2023 04:16 PM,Transfer at Bus Stop 61580,3 Zone UPass (C),,$0.00,$5.90,2023-10-26T22:53:00.0000000Z,"Transfer at Bus Stop 61580
3 Zone UPass (C)",04:16 PM,,,,,
Oct-26-2023 03:53 PM,Tap in at Bus Stop 51592,3 Zone UPass (C),,$0.00,$5.90,2023-10-26T22:53:00.0000000Z,"Tap in at Bus Stop 51592
3 Zone UPass (C)",03:53 PM,,,,,
Oct-26-2023 02:25 PM,Transfer at Bus Stop 60575,3 Zone UPass (C),,$0.00,$5.90,2023-10-26T21:03:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (C)",02:25 PM,,,,,
Oct-26-2023 02:03 PM,Tap in at Bus Stop 58501,3 Zone UPass (C),,$0.00,$5.90,2023-10-26T21:03:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (C)",02:03 PM,,,,,
Oct-26-2023 07:39 AM,Tap in at Bus Stop 50471,3 Zone UPass (C),,$0.00,$5.90,2023-10-26T14:39:00.0000000Z,"Tap in at Bus Stop 50471
3 Zone UPass (C)",07:39 AM,,,,,
Oct-25-2023 05:14 PM,Transfer at Bus Stop 50419,3 Zone UPass (C),,$0.00,$5.90,2023-10-25T23:40:00.0000000Z,"Transfer at Bus Stop 50419
3 Zone UPass (C)",05:14 PM,,,,,
Oct-25-2023 04:40 PM,Tap in at Bus Stop 50364,3 Zone UPass (C),,$0.00,$5.90,2023-10-25T23:40:00.0000000Z,"Tap in at Bus Stop 50364
3 Zone UPass (C)",04:40 PM,,,,,
Oct-24-2023 04:10 PM,Tap in at Bus Stop 50537,3 Zone UPass (C),,$0.00,$5.90,2023-10-24T23:10:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (C)",04:10 PM,,,,,
Oct-24-2023 07:41 AM,Tap in at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-24T14:41:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (C)",07:41 AM,,,,,
Oct-23-2023 03:21 PM,Transfer at Bus Stop 50355,3 Zone UPass (C),,$0.00,$5.90,2023-10-23T21:37:00.0000000Z,"Transfer at Bus Stop 50355
3 Zone UPass (C)",03:21 PM,,,,,
Oct-23-2023 03:05 PM,Transfer at Bus Stop 50587,3 Zone UPass (C),,$0.00,$5.90,2023-10-23T21:37:00.0000000Z,"Transfer at Bus Stop 50587
3 Zone UPass (C)",03:05 PM,,,,,
Oct-23-2023 02:37 PM,Tap in at Bus Stop 50540,3 Zone UPass (C),,$0.00,$5.90,2023-10-23T21:37:00.0000000Z,"Tap in at Bus Stop 50540
3 Zone UPass (C)",02:37 PM,,,,,
Oct-23-2023 07:50 AM,Transfer at Bus Stop 58501,3 Zone UPass (C),,$0.00,$5.90,2023-10-23T14:36:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (C)",07:50 AM,,,,,
Oct-23-2023 07:43 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-23T14:36:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (C)",07:43 AM,,,,,
Oct-23-2023 07:36 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-23T14:36:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (C)",07:36 AM,,,,,
Oct-22-2023 03:55 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-22T22:23:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (C)",03:55 PM,,,,,
Oct-22-2023 03:49 PM,Transfer at Marine Drive Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-22T22:23:00.0000000Z,"Transfer at Marine Drive Stn
3 Zone UPass (C)",03:49 PM,,,,,
Oct-22-2023 03:40 PM,Tap out at Marine Drive Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-22T22:23:00.0000000Z,"Tap out at Marine Drive Stn
3 Zone UPass (C)",03:40 PM,,,,,
Oct-22-2023 03:29 PM,Transfer at Broadway-City Hall Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-22T22:23:00.0000000Z,"Transfer at Broadway-City Hall Stn
3 Zone UPass (C)",03:29 PM,,,,,
Oct-22-2023 03:23 PM,Tap in at Bus Stop 60494,3 Zone UPass (C),,$0.00,$5.90,2023-10-22T22:23:00.0000000Z,"Tap in at Bus Stop 60494
3 Zone UPass (C)",03:23 PM,,,,,
Oct-22-2023 07:42 AM,Tap in at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-22T14:42:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (C)",07:42 AM,,,,,
Oct-21-2023 02:54 PM,Tap in at Bus Stop 50537,3 Zone UPass (C),,$0.00,$5.90,2023-10-21T21:54:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (C)",02:54 PM,,,,,
Oct-21-2023 08:13 AM,Transfer at Bus Stop 58501,3 Zone UPass (C),,$0.00,$5.90,2023-10-21T14:45:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (C)",08:13 AM,,,,,
Oct-21-2023 07:57 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-21T14:45:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (C)",07:57 AM,,,,,
Oct-21-2023 07:45 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-21T14:45:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (C)",07:45 AM,,,,,
Oct-20-2023 05:29 PM,Transfer at Bus Stop 50412,3 Zone UPass (C),,$0.00,$5.90,2023-10-20T23:50:00.0000000Z,"Transfer at Bus Stop 50412
3 Zone UPass (C)",05:29 PM,,,,,
Oct-20-2023 04:50 PM,Tap in at Bus Stop 60494,3 Zone UPass (C),,$0.00,$5.90,2023-10-20T23:50:00.0000000Z,"Tap in at Bus Stop 60494
3 Zone UPass (C)",04:50 PM,,,,,
Oct-20-2023 08:38 AM,Tap in at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-20T15:38:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (C)",08:38 AM,,,,,
Oct-19-2023 08:42 PM,Transfer at Bus Stop 51574,3 Zone UPass (C),,$0.00,$5.90,2023-10-20T03:04:00.0000000Z,"Transfer at Bus Stop 51574
3 Zone UPass (C)",08:42 PM,,,,,
